pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
MartJa01,jamar-martin-1,00-0021387,Jamar Martin,RB,2002,4,129,DAL,ohio st.,71.0,245.0,4.89,32.0,108.0,23.0,7.53,4.34,,,,,,,,,,,,0.0,0.0,25.0,0,0,0,False,skill_run,False,False,False,True,26.16,0,0,True,85.69601825984289,70.0,5.9350000000000005,34.16683197778219,0.0522152808722206,1.4201949031950023,2.465655605722351,-0.7710210849298668,-1.724484678472729,0.5149955712131901,1.780587882780691,0.4524395736203935,-1.7020017292009335,-1.5290128917400778,1.37852304242583,1.8256475755655213,,,,,True,True,train,2.8844144,-8.84753,0.060498220640569395,0.13519576,0.03202846975088968,0.045068976,6.66579310016647
EvanHe00,heath-evans-1,00-0020507,Heath Evans,RB,2001,3,82,SEA,auburn,72.0,246.0,4.56,34.5,111.0,30.0,7.3,4.24,,,,,,,,,,,,8.0,2.0,143.0,0,0,0,False,skill_run,False,False,False,True,47.73,0,0,True,113.79042830708336,72.75,5.77,33.3599537037037,0.601181341934206,1.4768163869853943,0.0268386554337991,0.0014483802472078,-1.2312494932500997,1.9242107251692824,0.8577474123917411,-0.1650011917732947,1.1694081812410555,-0.8790782565590095,0.499009635761601,1.396764613173871,,,,,True,True,train,13.4130745,-5.7736225,0.10142348754448399,0.20926751,0.5925266903914591,0.20957927,24.284409179063882
WillCa02,carnell-williams-1,00-0023440,Cadillac Williams,RB,2005,1,5,TAM,auburn,71.0,217.0,4.43,35.5,118.0,19.0,6.94,4.15,,,,,,,,,,,,28.0,27.0,81.0,0,0,4,False,skill_run,False,False,False,True,96.97,1,0,True,112.6872614291838,76.75,5.545,30.262051180321365,0.0522152808722206,-0.1652066429359762,-0.9339074158919928,0.3104361663180377,-0.0803673943972969,-0.2902702310474341,-0.5866985412605233,-0.7206978806276152,1.0566581964310595,0.0662812127952715,-0.7003268278714297,-0.2498748541561769,,,,,True,True,train,43.210712,-1.455822,0.3416370106761566,0.54004794,0.9234875444839857,0.6751674,56.439537823836574
CartRo01,rock-cartwright-1,00-0021357,Rock Cartwright,RB,2002,7,257,WAS,kansas st.,68.0,237.0,4.47,35.0,116.0,30.0,7.18,4.25,,,,,,,,,,,,9.0,9.0,154.0,0,0,0,False,skill_run,False,False,False,True,0.05,0,1,True,118.72665963822728,75.5,5.715,36.03179065743944,-1.5946829023137354,0.9672230328718656,-0.638293240099441,0.1559422732826228,-0.4091908512123834,1.9242107251692824,0.3762654278409851,-0.1032571152339269,1.673919347008464,-0.2291436213779413,0.2058385002068612,2.816935888766061,,,,,True,True,train,9.495337,3.9594436,0.7775800711743772,0.1786922,0.45729537366548045,0.14836463,46.79024715878043
StitSh00,shyrone-stith-1,00-0018971,Shyrone Stith,RB,2000,7,243,JAX,virginia tech,67.0,204.0,4.6,35.0,111.0,13.0,7.14,4.14,,,,,,,,,,,,0.0,0.0,15.0,0,0,0,False,skill_run,False,False,False,True,0.58,0,1,True,91.1231735163897,73.0,5.64,31.947427043885053,-2.1436489633757208,-0.9012859322110734,0.322452831226351,0.1559422732826228,-1.2312494932500997,-1.4981689344383702,0.2157714329907331,-0.7824419571669884,-1.14731532137275,-0.819993289724367,-0.1939403210041505,0.6459591474893682,,,,,True,True,train,10.131661,4.5957685,0.798932384341637,0.18340941,0.4822064056939502,0.15830721,48.43575613248391
TurnMi00,michael-turner-2,00-0022821,Michael Turner,RB,2004,5,154,SDG,northern illinois,70.0,237.0,4.49,31.0,114.0,22.0,7.5,4.15,,,,,,,,,,,,55.0,9.0,134.0,2,1,5,False,skill_run,False,False,False,True,17.31,0,1,True,116.62535471536124,72.5,5.825,34.00224489795919,-0.4967507801897647,0.9672230328718656,-0.4904861522031618,-1.0800088710006963,-0.7380143080274698,0.313679120648034,1.6602173866430012,-0.7206978806276152,1.4591539267617857,-0.938163223393652,0.7921807713163456,1.7381640025984626,,,,,True,True,train,14.143128,6.6622086,0.8612099644128114,0.21537186,0.6174377224199288,0.2209864,55.52431833648597
TomlLa00,ladainian-tomlinson-1,00-0020536,LaDainian Tomlinson,RB,2001,1,5,SDG,texas christian,70.0,221.0,4.46,40.5,124.0,18.0,6.84,4.21,,,,,,,,,,,,129.0,121.0,170.0,5,3,10,True,skill_run,False,False,False,True,96.97,1,0,True,111.7076291317922,82.25,5.525,31.70673469387755,-0.4967507801897647,0.061279292225592,-0.7121967840475774,1.855375096672187,0.9061029760479624,-0.4915866816125901,-0.9879335283861552,-0.3502334213914034,0.9565341545811188,1.366150483157408,-0.806934513527697,0.5180230616973436,,,,,True,True,train,95.76738,51.100845,1.0,0.942044,1.0,1.0,98.8408809900284
WolfGa00,garrett-wolfe-1,00-0025480,Garrett Wolfe,RB,2007,3,93,CHI,northern illinois,67.0,186.0,4.39,35.5,116.0,22.0,6.69,4.08,,,,,,,,,,,,2.0,2.0,50.0,0,0,0,False,skill_run,False,False,False,True,42.1,0,0,True,100.15781899578904,75.75,5.385,29.128536422365784,-2.1436489633757208,-1.920472640438131,-1.2295215916845448,0.3104361663180377,-0.4091908512123834,0.313679120648034,-1.5897860090745974,-1.1529064164032004,-0.2239227132611849,-0.1700586545432987,-1.5531883131215871,-0.8523761023919875,,,,,True,True,train,15.880599,-3.306098,0.2117437722419929,0.2304149,0.6672597864768683,0.24813434,31.385931534115958
WrigDw01,dwayne-wright-1,00-0025498,Dwayne Wright,RB,2007,4,111,BUF,fresno st.,71.0,228.0,4.66,34.0,115.0,14.0,7.23,4.43,,,,,,,,,,,,1.0,1.0,15.0,0,0,0,False,skill_run,False,False,False,True,33.66,0,0,True,96.69882031486992,74.5,5.83,31.796072207895257,0.0522152808722206,0.4576296787583367,0.7658740949151822,-0.153045512788207,-0.5736025796199266,-1.2968524838732145,0.5768829214038028,1.008136262474714,-0.5774522259256598,-0.4654834887165116,0.8188326927304124,0.5655089575202032,,,,,True,True,train,6.253043,-5.478902,0.11209964412811388,0.15612495,0.2846975088967972,0.0977038,15.254511036031825
HenrLe20,leonard-henry-1,00-0021343,Leonard Henry,RB,2002,7,241,MIA,east carolina,73.0,206.0,4.57,35.0,113.0,26.0,7.11,4.29,,,,,,,,,,,,1.0,1.0,6.0,0,0,0,False,skill_run,False,False,False,True,0.71,0,1,True,94.45662323297891,74.0,5.7,27.175455057234004,1.1501474029961911,-0.7880429646302892,0.100742199381942,0.1559422732826228,-0.9024260364350132,1.118944922908658,0.0954009368530467,0.1437191909235494,-0.8066176332533133,-0.5836534223857968,0.1258827359646608,-1.890504589153261,,,,,True,True,train,2.993397,-2.542496,0.2580071174377224,0.13583413,0.03914590747330961,0.046771828,14.755322110981703
ScobJo00,josh-scobey-1,00-0021098,Josh Scobey,RB,2002,6,185,ARI,kansas st.,71.0,218.0,4.42,40.5,124.0,21.0,6.96,3.93,,,,,,,,,,,,3.0,3.0,62.0,0,0,0,False,skill_run,False,False,False,True,8.86,0,1,True,114.23453333410026,82.25,5.445,30.401507637373538,0.0522152808722206,-0.1085851591455841,-1.0078109598401293,1.855375096672187,0.9061029760479624,0.1123626700828779,-0.5064515438353991,-2.0790675644937355,1.2147982632434595,1.366150483157408,-1.2333652561527757,-0.1757490530946873,,,,,True,True,train,7.0794163,0.6095791,0.597864768683274,0.16164632,0.33807829181494664,0.11061587,36.12140056064014
JackBr00,brandon-jackson-2,00-0025450,Brandon Jackson,RB,2007,2,63,GNB,nebraska,70.0,210.0,4.54,37.0,122.0,21.0,7.0,4.14,,,,,,,,,,,,16.0,16.0,54.0,0,0,1,False,skill_run,False,False,False,True,58.27,0,0,True,98.861200283715,79.5,5.57,30.12857142857143,-0.4967507801897647,-0.5615570294687209,-0.1209684324624735,0.7739178454242825,0.5772795192328759,0.1123626700828779,-0.3459575489851471,-0.7824419571669884,-0.3564445855358999,0.7162158479763397,-0.5670672208010908,-0.3208238351721729,,,,,True,True,train,18.689028,-9.219833,0.051601423487544484,0.25625053,0.7277580071174378,0.29201606,27.584549098199375
TapeTh00,thomas-tapeh-1,00-0022797,Thomas Tapeh,RB,2004,5,162,PHI,minnesota,73.0,245.0,4.8,32.5,114.0,23.0,7.65,4.52,,,,,,,,,,,,2.0,2.0,41.0,0,0,2,False,skill_run,False,False,False,True,14.86,0,1,True,92.30625482253087,73.25,6.085,32.320322762244324,1.1501474029961911,1.4201949031950023,1.8005237101891107,-0.6165271918944518,-0.7380143080274698,0.5149955712131901,2.262069867331447,1.5638329513290343,-1.0263976234534766,-0.7609083228897244,2.1780806848478487,0.8441657735578872,,,,,True,True,train,3.222966,-4.2579536,0.1601423487544484,0.13718714,0.046263345195729534,0.050358843,11.081880497882057
LeonBr00,brian-leonard-1,00-0025439,Brian Leonard,RB,2007,2,52,STL,rutgers,73.0,226.0,4.52,34.5,122.0,28.0,6.88,4.22,,,,,,,,,,,,11.0,3.0,88.0,0,0,0,False,skill_run,False,False,False,True,64.86,0,0,True,108.28908785588996,78.25,5.55,29.81384875211109,1.1501474029961911,0.3443867111775525,-0.2687755203587527,0.0014483802472078,0.5772795192328759,1.52157782403897,-0.827439533535903,-0.2884893448520356,0.6071396208509164,0.4207910138031269,-0.6736749064573628,-0.4881095313526716,,,,,True,True,train,22.454641,-5.45422,0.11387900355871886,0.29374427,0.7775800711743772,0.35085377,32.9987220824083
HenrCh01,chris-henry-1,00-0025437,Chris Henry,RB,2007,2,50,TEN,arizona,71.0,230.0,4.4,36.0,127.0,26.0,6.96,4.14,,,,,,,,,,,,1.0,1.0,11.0,0,0,0,False,skill_run,False,False,False,True,66.09,0,0,True,122.7289802609111,81.5,5.55,32.0749851219996,0.0522152808722206,0.5708726463391209,-1.155618047736402,0.4649300593534526,1.399338161270592,1.118944922908658,-0.5064515438353991,-0.7824419571669884,2.082979479661773,1.1888955826534802,-0.6736749064573628,0.7137605596431825,,,,,True,True,train,10.52218,-17.38668,0.014234875444839857,0.1863519,0.4893238434163701,0.16440906,17.371090844379626
ArriJ.00,jj-arrington-1,00-0023479,J.J. Arrington,RB,2005,2,44,ARI,california,69.0,214.0,4.4,35.0,121.0,18.0,6.81,4.1,,,,,,,,,,,,12.0,12.0,58.0,0,0,0,False,skill_run,False,False,False,True,69.87,0,0,True,114.19131206884772,78.0,5.455,31.598823776517538,-1.04571684125175,-0.3350710943071525,-1.155618047736402,0.1559422732826228,0.4128677908253326,-0.4915866816125901,-1.108304024523845,-1.0294182633244648,1.2103808019342772,0.3617060469684843,-1.180061413324642,0.4606647768127751,,,,,True,True,train,23.804655,-4.104206,0.17615658362989323,0.30794007,0.791814946619217,0.37194774,36.48031852927284
AddaJo00,joseph-addai-1,00-0024245,Joseph Addai,RB,2006,1,30,IND,louisiana state,71.0,214.0,4.4,38.5,125.0,18.0,7.09,4.47,,,,,,,,,,,,50.0,50.0,78.0,1,0,4,False,skill_run,False,False,False,True,79.09,1,0,True,114.19131206884772,81.75,5.779999999999999,29.84368180916485,0.0522152808722206,-0.3350710943071525,-1.155618047736402,1.2373995245305274,1.0705147044555057,-0.4915866816125901,0.015153939427919,1.2551125686321905,1.2103808019342772,1.2479805494881229,0.5523134785897347,-0.4722522573406439,,,,,True,True,train,43.742672,-0.92386246,0.40213523131672596,0.54664737,0.9288256227758007,0.68347925,59.26445409496483
PearAl00,alvin-pearman-1,00-0023561,Alvin Pearman,RB,2005,4,127,JAX,virginia,69.0,208.0,4.63,34.0,114.0,24.0,7.06,4.08,,,,,,,,,,,,5.0,5.0,38.0,0,0,0,False,skill_run,False,False,False,True,26.94,0,0,True,90.52517364568132,74.0,5.57,30.7128754463348,-1.04571684125175,-0.6747999970495051,0.5441634630707667,-0.153045512788207,-0.7380143080274698,0.7163120217783461,-0.1052165567097708,-1.1529064164032004,-1.2084343394374744,-0.5836534223857968,-0.5670672208010908,-0.0102465819156019,,,,,True,True,train,15.438487,3.706542,0.7686832740213523,0.22651842,0.6548042704626335,0.24122636,53.19831209595305
SproDa00,darren-sproles-1,00-0023564,Darren Sproles,RB,2005,4,130,SDG,kansas st.,66.0,187.0,4.47,33.0,105.0,23.0,6.96,3.96,,,,,,,,,,,,62.0,25.0,183.0,3,0,1,False,skill_run,False,False,False,True,25.77,0,0,True,93.6788411491498,69.0,5.46,30.17929292929293,-2.692615024437706,-1.863851156647739,-0.638293240099441,-0.4620332988590369,-2.2177198636953586,0.5149955712131901,-0.5064515438353991,-1.8938353348756292,-0.8861114250758075,-1.765352759078648,-1.1534094919105753,-0.2938636502406456,,,,,True,True,train,33.144474,21.412529,0.9768683274021353,0.41513523,0.8790035587188612,0.5178824,75.31515739460433
FostDe00,deshaun-foster-1,00-0021164,DeShaun Foster,RB,2002,2,34,CAR,ucla,73.0,222.0,4.57,35.5,119.0,20.0,6.82,4.16,,,,,,,,,,,,32.0,30.0,79.0,0,0,3,False,skill_run,False,False,False,True,76.4,0,0,True,101.79305998893844,77.25,5.49,29.286170013135678,1.1501474029961911,0.1179007760159841,0.100742199381942,0.3104361663180377,0.0840443340102462,-0.088953780482278,-1.068180525811279,-0.6589538040882474,-0.0567917008713584,0.1844511464645566,-0.9934979634261696,-0.7685885429127896,,,,,True,True,train,28.383785,0.4749241,0.5889679715302492,0.35874605,0.8434163701067615,0.44349664,56.471900636084996
HedgMa00,madison-hedgecock-1,00-0023683,Madison Hedgecock,RB,2005,7,251,STL,north carolina,75.0,266.0,4.87,32.5,108.0,29.0,7.41,4.24,,,,,,,,,,,,2.0,1.0,84.0,0,0,4,False,skill_run,False,False,False,True,0.21,0,1,True,94.5792329343426,70.25,5.825,33.24408888888889,2.248079525120162,2.609246062793236,2.317848517826078,-0.6165271918944518,-1.724484678472729,1.7228942746041265,1.299105898229935,-0.1650011917732947,-0.7940862182486902,-1.4699279249054351,0.7921807713163456,1.3351785640619531,,,,,True,True,train,3.4021065,-2.1337864,0.2775800711743772,0.13825083,0.05871886120996441,0.053157914,16.10575497143793
HerrNo00,noah-herron-1,00-0023676,Noah Herron,RB,2005,7,244,PIT,northwestern,71.0,224.0,4.6,31.0,108.0,17.0,6.95,3.97,,,,,,,,,,,,3.0,0.0,23.0,0,0,0,False,skill_run,False,False,False,True,0.53,0,1,True,100.05681797878084,69.5,5.46,31.23824637968657,0.0522152808722206,0.2311437435967683,0.322452831226351,-1.0800088710006963,-1.724484678472729,-0.6929031321777461,-0.5465750425479612,-1.832091258336259,-0.2342455967356686,-1.647182825409363,-1.1534094919105753,0.2690057532742466,,,,,True,True,train,3.8281755,-1.7077174,0.3167259786476868,0.14080848,0.09786476868327403,0.05981524,18.63880884412716
DrewMa00,maurice-drew-1,00-0024275,Maurice Jones-Drew,RB,2006,2,60,JAX,ucla,67.0,207.0,4.39,36.0,116.0,18.0,7.08,4.38,,,,,,,,,,,,74.0,73.0,126.0,3,1,4,False,skill_run,False,False,False,True,60.03,0,0,True,111.4659598501523,76.0,5.73,32.4172421474716,-2.1436489633757208,-0.7314214808398971,-1.2295215916845448,0.4649300593534526,-0.4091908512123834,-0.4915866816125901,-0.024969559284643,0.6994158797778699,0.9318341673173404,-0.1109736877086561,0.2857942644490664,0.8956816891362605,,,,,True,True,train,44.85249,16.943628,0.9501779359430605,0.56036025,0.9359430604982206,0.70082015,81.94958696267783
WashLe00,leon-washington-1,00-0024332,Leon Washington,RB,2006,4,117,NYJ,florida st.,68.0,201.0,4.42,32.5,105.0,17.0,6.94,4.37,,,,,,,,,,,,30.0,23.0,126.0,2,1,1,False,skill_run,False,False,False,True,31.05,0,0,True,105.32633578052364,68.75,5.655,30.558607266435985,-1.5946829023137354,-1.0711503835822498,-1.0078109598401293,-0.6165271918944518,-2.2177198636953586,-0.6929031321777461,-0.5866985412605233,0.6376718032385021,0.3043293586996738,-1.824437725913291,-0.1139845567619453,-0.0922453122362764,,,,,True,True,train,18.1088,6.376856,0.8576512455516014,0.25076056,0.7170818505338078,0.28295,59.32189821560612
MoreVe00,vernand-morency-1,00-0023508,Vernand Morency,RB,2005,3,73,HOU,oklahoma st.,70.0,212.0,4.66,33.5,108.0,19.0,7.02,4.12,,,,,,,,,,,,8.0,2.0,39.0,0,0,0,False,skill_run,False,False,False,True,52.59,0,0,True,89.91293818751065,70.75,5.57,30.41551020408163,-0.4967507801897647,-0.4483140618879367,0.7658740949151822,-0.3075394058236219,-1.724484678472729,-0.2902702310474341,-0.2657105515600229,-0.905930110245724,-1.2710083162235766,-1.35175799123615,-0.5670672208010908,-0.1683062175595349,,,,,True,True,train,15.371844,-3.8148527,0.19395017793594305,0.22593513,0.6512455516014235,0.24018507,30.10532226585833
BuckCo00,correll-buckhalter-1,00-0020270,Correll Buckhalter,RB,2001,4,121,PHI,nebraska,72.0,226.0,4.53,40.0,123.0,11.0,7.08,4.06,,,,,,,,,,,,27.0,21.0,103.0,0,0,0,False,skill_run,False,False,False,True,29.37,0,0,True,107.33605437132016,81.5,5.57,30.647762345679013,0.601181341934206,0.3443867111775525,-0.1948719764106098,1.700881203636772,0.741691247640419,-1.9008018355686824,-0.024969559284643,-1.2763945694819412,0.5097341302933533,1.1888955826534802,-0.5670672208010908,-0.0448563866369575,,,,,True,True,train,9.666878,-2.0650673,0.28647686832740216,0.17995444,0.46441281138790036,0.15104496,27.367319342716733
MoatRy00,ryan-moats-1,00-0023512,Ryan Moats,RB,2005,3,77,PHI,louisiana tech,68.0,210.0,4.46,36.0,117.0,19.0,7.22,4.1,,,,,,,,,,,,7.0,2.0,38.0,0,0,0,False,skill_run,False,False,False,True,50.4,0,0,True,106.14752089446318,76.5,5.66,31.92690311418685,-1.5946829023137354,-0.5615570294687209,-0.7121967840475774,0.4649300593534526,-0.2447791228048401,-0.2902702310474341,0.5367594226912371,-1.0294182633244648,0.3882591892427793,0.0071962459606289,-0.0873326353478785,0.635049988014308,,,,,True,True,train,13.754026,-5.4326706,0.11565836298932385,0.21210246,0.608540925266904,0.21490666,25.33733558559333
NorrMo00,moran-norris-1,00-0020508,Moran Norris,RB,2001,4,115,NOR,kansas,73.0,250.0,4.63,31.0,114.0,37.0,7.56,4.5,,,,,,,,,,,,1.0,0.0,140.0,0,0,4,False,skill_run,False,False,False,True,31.91,0,0,True,108.80429524721312,72.5,6.029999999999999,32.9799211859636,1.1501474029961911,1.7033023221469628,0.5441634630707667,-1.0800088710006963,-0.7380143080274698,3.3334258791253744,1.9009583789183773,1.440344798250299,0.6597967724654452,-0.938163223393652,1.8849095492931045,1.1947645380080356,,,,,True,True,train,5.5113115,-6.2206335,0.09252669039145907,0.15130086,0.1903914590747331,0.08611424,12.25719912275937
HarrJe00,jerome-harrison-1,00-0024359,Jerome Harrison,RB,2006,5,145,CLE,washington st.,69.0,201.0,4.47,34.5,124.0,19.0,6.77,4.07,,,,,,,,,,,,12.0,10.0,63.0,0,0,0,False,skill_run,False,False,False,True,20.28,0,1,True,100.6922303260915,79.25,5.42,29.67926906112161,-1.04571684125175,-1.0711503835822498,-0.638293240099441,0.0014483802472078,0.9061029760479624,-0.2902702310474341,-1.268798019374097,-1.214650492942568,-0.1693028088922109,0.6571308811416972,-1.3666248632231146,-0.559643167098708,,,,,True,True,train,10.956145,3.4752254,0.7615658362989324,0.18966433,0.5106761565836299,0.17118977,47.89323896487837
NorwJe00,jerious-norwood-1,00-0024294,Jerious Norwood,RB,2006,3,79,ATL,mississippi st.,72.0,210.0,4.4,36.5,122.0,15.0,6.81,4.25,,,,,,,,,,,,20.0,20.0,66.0,0,0,0,False,skill_run,False,False,False,True,49.32,0,0,True,112.05689502083187,79.25,5.529999999999999,28.47800925925926,0.601181341934206,-0.5615570294687209,-1.155618047736402,0.6194239523888676,0.5772795192328759,-1.0955360333080582,-1.108304024523845,-0.1032571152339269,0.9922311325024028,0.6571308811416972,-0.7802825921136349,-1.198153186485621,,,,,True,True,train,23.092413,3.905716,0.7758007117437722,0.30040303,0.7846975088967971,0.36081895,59.95041834316432
CalhBr00,brian-calhoun-1,00-0024289,Brian Calhoun,RB,2006,3,74,DET,wisconsin,69.0,201.0,4.57,31.5,124.0,18.0,7.05,4.2,,,,,,,,,,,,1.0,1.0,11.0,0,0,0,False,skill_run,False,False,False,True,52.04,0,0,True,92.16398674674156,77.75,5.625,29.67926906112161,-1.04571684125175,-1.0711503835822498,0.100742199381942,-0.9255149779652816,0.9061029760479624,-0.4915866816125901,-0.145340055422333,-0.4119774979307711,-1.0409382371226743,0.3026210801338417,-0.273896085246351,-0.559643167098708,,,,,True,True,train,18.091488,-1.0952091,0.3861209964412811,0.25059798,0.7135231316725978,0.2826795,40.380852201496154
BettLa00,ladell-betts-1,00-0021184,Ladell Betts,RB,2002,2,56,WAS,iowa,70.0,220.0,4.62,38.0,116.0,23.0,7.06,4.06,,,,,,,,,,,,31.0,30.0,111.0,0,0,1,False,skill_run,False,False,False,True,62.42,0,0,True,96.57946032023408,77.0,5.56,31.56326530612245,-0.4967507801897647,0.0046578084351999,0.4702599191226303,1.0829056314951124,-0.4091908512123834,0.5149955712131901,-0.1052165567097708,-1.2763945694819412,-0.5896515022561256,0.125366179629914,-0.6203710636292292,0.4417642528910245,,,,,True,True,train,21.897503,-6.0113583,0.09608540925266904,0.28799847,0.7686832740213523,0.34214848,31.820021307235084
CobbDe00,deandra-cobb-1,00-0023634,DeAndra Cobb,RB,2005,6,201,ATL,michigan st.,70.0,196.0,4.49,34.0,118.0,17.0,7.13,4.25,,,,,,,,,,,,0.0,0.0,3.0,0,0,0,False,skill_run,False,False,False,True,5.6,0,1,True,96.44966043970804,76.0,5.69,28.12,-0.4967507801897647,-1.3542578025342102,-0.4904861522031618,-0.153045512788207,-0.0803673943972969,-0.6929031321777461,0.175647934278171,-0.1032571152339269,-0.6029177948278487,-0.1109736877086561,0.0725788931365224,-1.38844715846065,,,,,True,True,train,4.985519,-1.4843183,0.3398576512455516,0.14795591,0.1512455516014235,0.07789873,21.136310010140903
GrifJu00,justin-griffith-1,00-0022011,Justin Griffith,RB,2003,4,121,ATL,mississippi st.,71.0,232.0,4.59,32.0,113.0,29.0,7.73,4.68,,,,,,,,,,,,11.0,8.0,96.0,0,0,6,False,skill_run,False,False,False,True,29.37,0,0,True,104.5363274321116,72.5,6.205,32.35389803610395,0.0522152808722206,0.684115613919905,0.2485492872782147,-0.7710210849298668,-0.9024260364350132,1.7228942746041265,2.583057857031951,2.55173817595894,0.223585972483416,-0.938163223393652,2.817726798785467,0.8620121617661618,,,,,True,True,train,7.729042,-4.002903,0.18149466192170818,0.16609661,0.3790035587188612,0.12076628,20.577115586352306
MorrSa00,sammy-morris-1,00-0019484,Sammy Morris,RB,2000,5,156,BUF,texas tech,72.0,221.0,4.65,37.5,117.0,23.0,7.05,4.21,,,,,,,,,,,,27.0,5.0,144.0,0,0,3,False,skill_run,False,False,False,True,16.68,0,1,True,94.53888105988776,77.25,5.63,29.96971450617284,0.601181341934206,0.061279292225592,0.6919705509670458,0.9284117384596976,-0.2447791228048401,0.5149955712131901,-0.145340055422333,-0.3502334213914034,-0.7982104113539975,0.1844511464645566,-0.2472441638322842,-0.4052616365896656,,,,,True,True,train,12.741135,5.260215,0.8185053380782918,0.20376237,0.5782918149466192,0.19908023,52.362902043553014
KeatCu00,curtis-keaton-1,00-0019466,Curtis Keaton,RB,2000,4,97,CIN,james madison,70.0,214.0,4.41,41.5,131.0,23.0,6.82,3.93,,,,,,,,,,,,0.0,0.0,25.0,0,0,0,False,skill_run,False,False,False,True,40.14,0,0,True,113.15908083917112,86.25,5.375,30.70244897959184,-0.4967507801897647,-0.3350710943071525,-1.0817145037882656,2.164362882743017,2.0569850749007648,0.5149955712131901,-1.068180525811279,-2.0790675644937355,1.1048808473960885,2.311509952511689,-1.6064921559497207,-0.015788599946895,,,,,True,True,train,12.749658,1.0177126,0.6263345195729537,0.20383148,0.5800711743772242,0.1992134,44.715701784686686
FortMa00,matt-forte-1,00-0026184,Matt Forte,RB,2008,2,44,CHI,tulane,73.0,217.0,4.44,33.0,118.0,23.0,6.84,4.23,,,,,,,,,,,,84.0,78.0,146.0,2,0,9,False,skill_run,False,False,False,True,69.87,0,0,True,111.67548546051955,75.5,5.535,28.6265715894164,1.1501474029961911,-0.1652066429359762,-0.86000387194385,-0.4620332988590369,-0.0803673943972969,0.5149955712131901,-0.9879335283861552,-0.2267452683126624,0.9532488869390832,-0.2291436213779413,-0.7536306706995634,-1.1191873073629377,,,,,True,True,train,53.481644,25.572783,0.9875444839857651,0.6624166,0.9786476868327402,0.8356506,89.03607769580923
PrenTr00,travis-prentice-1,00-0019609,Travis Prentice,RB,2000,3,63,CLE,miami (oh),72.0,225.0,4.5,37.0,115.0,23.0,6.92,4.4,,,,,,,,,,,,4.0,4.0,30.0,0,0,1,False,skill_run,False,False,False,True,58.27,0,0,True,109.73936899862824,76.0,5.66,30.51215277777778,0.601181341934206,0.2877652273871604,-0.4165826082550254,0.7739178454242825,-0.5736025796199266,0.5149955712131901,-0.6669455386856511,0.8229040328566108,0.7553666752430017,-0.1109736877086561,-0.0873326353478785,-0.1169374366274987,,,,,True,True,train,15.983657,-3.2030401,0.21352313167259787,0.23132987,0.6708185053380783,0.24974462,31.57878553925672
AndeDe01,deon-anderson-1,00-0025582,Deon Anderson,RB,2007,6,195,DAL,connecticut,71.0,243.0,4.73,33.0,114.0,23.0,7.27,4.43,,,,,,,,,,,,1.0,1.0,39.0,0,0,1,False,skill_run,False,False,False,True,6.74,0,1,True,97.09384644131794,73.5,5.85,33.88791906367784,0.0522152808722206,1.306951935614218,1.2831989025521495,-0.4620332988590369,-0.7380143080274698,0.5149955712131901,0.7373769162540512,1.008136262474714,-0.5370782891724403,-0.7018233560550818,0.9254403783866796,1.677395973442542,,,,,True,True,train,2.1467793,-4.323058,0.15302491103202848,0.13094136,0.008896797153024912,0.033543427,9.5886282134947
DaviCh24,chris-davis-3,00-0022020,Chris Davis,RB,2003,5,165,SEA,syracuse,71.0,235.0,4.56,38.5,116.0,21.0,7.25,4.37,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_run,False,False,False,True,13.99,0,1,True,108.7022384234333,77.25,5.8100000000000005,32.772267407260465,0.0522152808722206,0.8539800652910813,0.0268386554337991,1.2373995245305274,-0.4091908512123834,0.1123626700828779,0.657129918828927,0.6376718032385021,0.6493659794807608,0.1844511464645566,0.7122250070741452,1.0843895649506288,,,,,True,True,train,4.343945,-3.1369748,0.2206405693950178,0.14395738,0.12633451957295375,0.06787414,15.588943610743378
